text,label
@tempodotco Teror kepala babi di kantor media? Lalu CCTV rusak di era digital yang katanya serba canggih? Kalau suara kritis dibungkam dengan teror dan penyelidikannya malah terhalang kebetulan kita semua patut khawatir. Ini bukan hanya soal Tempo. Ini soal nyawa demokrasi.,ideologi
@louvmimii Halo! Indonesia telah merdeka sejak 17 Agustus 1945 tapi kebebasan rakyatnya masih terancam. Indeks kebebasan pers turun ke peringkat 127 pada 2025 serangan digital terhadap aktivis meningkat dan undang-undang seperti revisi UU ITE batasi ekspresi. Demokrasi mundur rakyat,ideologi
Di negara demokrasi cybersecurity = trust. Tanpa trust layanan digital hanya akan jadi proyek bukan solusi.,ideologi
@warungsastra Karena doktrin politik demokrasi rakyat banyak rela jadi budak hawa nafsu penguasa Sadar politik = doktrin sadar semua demokrasi partai politik hanya memperkaya para manusia rakus korup dgn tameng peacemaker https://t.co/ImOR1idvOi,ideologi
Salah satu argumen penjajah (baca kebodohan) yang masih dijadikan tameng di alam demokrasi saat ini keputusan tidak bisa diganggu gugat. Meski keputusan itu tidak mencerminkan keadilan. Hidup di era digital tapi akal di masa purba.,ideologi
Serangan digital ke situs DPR bukan sekadar kriminalitas tapi ancaman terhadap proses demokrasi itu sendiri https://t.co/p5WU5B8lN4,ideologi
Situs DPR bukan sekadar domain tapi sarana demokrasi digital yang harus diamankan lewat aturan yang kuat https://t.co/Ipe3ifBIvt,ideologi
@ARSIPAJA Mengatur seluruh konten secara absolut mustahil dan cenderung otoriter. Yang dibutuhkan adalah sistem yang akuntabel partisipatif dan proporsional bukan kontrol total melainkan pengelolaan yang berbasis prinsip demokrasi digital.,ideologi
@savicali makanya rakyat Indonesia itu butuh edukasi yang bener di edukasi jangan melek demokrasi demokrasi itu ciptaan penguasa rakus rakyatnya wajib jadi budak budak partai budak politisi sontoloyo banget buat para penjilat kampanye demokrasi yang doyan membodohi rakyat,ideologi
@dwioktariyadi Banyak ahli yg menekankan bhw bahaya radikalisme digital ini bjkan hnya terbatas pada lingkungan online tp juga punya dampak konsekuensi nyata di dunia offline yg mengarah pada peningkatan kekerasan merongrong institusi demokrasi yg murni &amp,ideologi
Indonesia butuh kedaulatan digital. Bukan hanya untuk melindungi data rakyat tapi juga menjaga kontrol atas teknologi ekonomi dan demokrasi kita sendiri. Saatnya tanya: Siapa yang punya datamu? Layanan digital kita beroperasi di mana? Siapa yang jaga privasimu?,pertahanan
Alhamdulillah for Bitcoin Saya tidak jadi judak politisi partai tidak jadi loyalis demokrasi tipu-tipu Tidak jadi budak formalitas acara berisi bagi-bagi sembako Tidak jadi budak seremonial dengan label nasionalisme Semua yang diciptakan penguasa hanya tipu muslihat,ideologi
Bitcoin SCAMï¸ Bitcoin gak ada perusahaanï¸ Bitcoin gak ada fisiknya Bitcoin alat judi Bitcoin cuma permainan digital Bitcoin cuma maenan mafiaï¸ Bitcoin bikin miskinï¸ Jangan buang waktu ke Bitcoin fokus jadi loyalis demokrasi parpol hidup akan terjamin Tertanda Regulator https://t.co/dpkK4oayCC,ideologi
Ketika Moral Publik Gagal Maka Ruang Sosial Jadi Liar Tdk adanya adab dlm ruang publik digital maupun nyata adalah cermin kegagalan kolektif. Dari pelecehan di konser hingga komentar brutal di media sosial semua itu adalah bentuk anarki moral dlm demokrasi yg tanpa kedewasaan.,ideologi
@cowbalagi @MurtadhaOne1 @liputan6dotcom Dulu media jadi pilar keempat demokrasi. Sekarang jadi daftar PHK keempat setelah pabrik startup dan bank digital. Ironisnya: yang biasa ngeliput orang kena PHK sekarang jadi headline sendiri.,ideologi
@WagimanDeep212_ Berharap dapat solusi apa dari menteri HAM yang rapat pertama kerja yang dibahas langsung ANGGARAN DANA,reformasi
konon kata Walikota Padang ini cuma salah paham sejak kapan SALAH PAHAM boleh membenarkan TINDAK KEKERASAN? Kalau bukan SARA perbuatan membubarkan ibdah umat lain disebut apa? dimana Pasal 28 UUD 45nya? Oiya kemana Kementerian HAM ? @NataliusPigai2 ? https://t.co/gyFdLS8PfZ,harmoni
 Tidak melanggar HAM Ntar gitu kata Pigai Paling jugak Staffsusnya si Thomas Suwarta ngusulin penjaminan pengangguhan hukuman kyk kmaren peristiwa di cidahu selow saja https://t.co/gR2wLCpqft,reformasi
@kompascom Kirain yg di UUD sama deklarasi HAM soal kebebasan bagi seluruh rakyat untuk memeluk dan mengamalkan agamanya masing2 itu beneran..,ideologi
@Ierusyalaim Bener. Sektarianisme di Indonesia itu masih tinggi. Konsekuensinya Federalisme bakal bikin perpecahan HAM bakal ditinggalkan,ideologi
kirain ada kementrian HAM tuh buat ngurusin kalo ada kejadian yg begini ealah mentrinya malah sibuk nyebokin soal transfer data masyarakat ke US ,reformasi
Untuk aspek HAM Kesetaraan dan Keadilan cakupan belum merata sebagian besar masih di perkotaan. Dapat diutamakan pada wilayah rentan (ketahanan pangan gizi kurang status sosial ekonomi).,pemerataan
@KangManto123 Bnr asalkan ada persetujuan pengguna tujuanx sah n' proporsional Perlindungan datanya kuat n' transparan patuh thdp UU n' prinsip2 HAM. Nmn tanpa mekanisme tersebut transfer semcm ini rentan menjd pelanggaran HAM terutama hak ats privasi n' pengendalian informasi pribadi,ideologi
@WagimanDeep212_ fungsine opo keperluane opo dan opo wae ki di njlentrehke sik lik ujug2 muni ora pelanggaran ham aneh,reformasi
@Y_D_Y_P Ga ada yg salah ama gua cuma reminder tentang orang itu yg suka ngumpet kalo ada isu HAM yg dilakukan minoritas tapi teriak2 kalo pelakunya mayoritas,ideologi
@kompascom Mentri ham yg hanya tau duit doang ya gini kerjanya gajelas HAM itu apa!!!,reformasi
@kompascom Melnggar ham pastinya krn saya pribadi sangat berkeberatan data pribadi saya beserta seluruh keluarga di berikan ke pemerintah yg tdk ada urusannya dgn hidup kami selama ini. Apakah Indonesia mau bubar shg data rakyat di berikan ke amerika?,ideologi
@ARSIPAJA Sipaling paham HAM kyk begitu tuh kasih tau gak manfaat dan ruginya apa buat rakyat? Engga kan intinya harus kirim data2 indo ke amerika gak jelas.,reformasi
@WagimanDeep212_ Kemana aja baru nongol? nongol2 ngomong ngaco kalo main ambil data tanpa ada komunikasi dan tanpa ada persetujuan dan dilakukan sepihak itu namanya melanggar HAM!!!!ya begini ini kalo kabinet asal comot,ideologi
@warm_jack @Ary_PrasKe2 Aku setuju dgn Pig ai. Pertukaran Data tidak melanggar HAM. TAPI ini TRANSFER DATA warga RI ke AS. Bukan Pertukaran data bro Pig ai! Karena RI tdk menerima Data Warga AS. Hanya data warga RI yg di Transfer ke AS. Jd ini MELANGGAR HAM!,ideologi
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @BebySoSweet @HumorJonTampan @jhonsitorus_19 @kenhans03 @mikuroQ @newIding30 @NgkongRoses @S4N_W1B1 Coba si oncom gosong ini dicopot jabatan menterinya pasti mulutnya akan mangap dan bersuara Ini melanggar HAM .,reformasi
@KangManto123 Kalo pigai bilang melanggar ham maka dia bisa bisa balik kerja ke profesi lamanya jadi tukang parkir lagi Gak bisa cewekan lagi,reformasi
Vatikan gak bakalan peduli ama umat Yesus di indon. Vatikan cuman peduli ama hilirisasi SDA doang. Gak bakalan nongol juga tuh Komnas HAM dan sejenisnya. Mereka cuman peduli ama tentara menembaki teroris KKB Papua. https://t.co/Mp4bQsaWeO,reformasi
bukan ga diperduliin mungkin tadinya mau 'diblokir' juga dari negara tp nanti ham bingung klarifnya mau kaya gimana. makanya didiemin dulu dibikinlah narasi yg nganggur tu aib dll biar ga ada yg nyalahin pe merintah.. ,reformasi
@WagimanDeep212_ @KomnasHAM kami mohon pencerahannya apakah yg dikatakan pak Pigai tentang pertukaran data dg AS tidak melanggar HAM itu benar?,reformasi
@ismailfahmi Ijin ada yg belum tersentuh di key point ini sepertinya pak.. 1. Ket. Menkomdigi transfer data ke AS bukan penyerahan tapi sah ? Sah dari apa ? 2. Ket. Men. Ham. Transfer data pribadi ke AS tdk melanggar HAM.. dasar nya apa tdk melanggar ham ? Trrm ksh.,reformasi
@ARSIPAJA gimana coba caranya transfer data pribadi (Privacy) dikirim ke orang tapi gk langgar HAM ? ni orang kebanyakan makan tai,ideologi
@WagimanDeep212_ Jelaskan dulu mau takaran data apa? Jangan ujuk2 tidak melanggar HAM. Emangnya data pribadi kasih ke negara Asing untungnya apa? Kasih saja apapua pada merekA saja.,reformasi
Baru sebulan sejak kasus penyerangan gereja di Sukabumi yang para tersangkanya malah di-bailout sama Kementerian HAM. Memang negara ini pantas dibubarkan dan dibangun ulang.,reformasi
Di mana aku bicara hal jeleknya malah aku justru bicara hal baik untuk toleransi larangan jihad dan pro Israel katakan padaku mana bagian jeleknya ,harmoni
@dekna201 @kompascom Papua itu paling tinggi tingkat toleransi jgn ngarang buk... mbacot jgn ngasal,harmoni
Toleransi dalam masalah khilafiyah walaupun bid'ah?!!! STDI Imam Syafi'i gak takut dikatain asy'ari berbaju salafi? Apa di sana gak belajar takhrij hadits? Kok bisa bisanya bilang harus toleransi dengan bid'ah Gak takut kahhh https://t.co/mJZKJaURCg,harmoni
@Untuk_Pelupa Terima kasih telah berbagi ajaran Yesus tentang kasih dan pengampunan (Matius 5:44). Insiden di Padang Anugerah pada 27 Juli 2025 memang melibatkan perusakan rumah doa Kristen melukai anak-anak dan ditanggapi dengan penangkapan 9 pelaku oleh polisi. Mari kita dukung toleransi,harmoni
Harus tetap jaga toleransi dan kerukunan masalah orang agama lain nyembah apa itu kewajiban kita hanya menegur dan menasehati karena nanti dosanya mereka sendiri yang menanggungnya,harmoni
....ternyata bkn waktu yg tidak tepat melainkan ketidak-siapan kitalah dlm menghadapi ketidak-pastian situasi kondisi toleransi pandangan &amp,harmoni
Dulu pelajaran yg mengajarkan cinta tanah air toleransi kasih sayang kemanusiaan dan sifat sosial sdh terangkum dalam Pendidikan Moral Pancasila. Kenapa bukan pelajaran itu sj yg diaktifkan dan tdk perlu buat pelajaran baru @Kemenag_RI dan @kementrianpend1,sdm
ketika menyodorkan isu ini saya diketawain yasudah monggo diliat saja. setidaknya secara track record saya akan tetap berkontribusi dg segala pikiran dan cara saya untuk menggaungkan toleransi.,harmoni
semua fokus ke STEM padahal isu-isu toleransi ini masih nyata. kebijakan di ranah pusat terkadang tidak menjangkau ke lapisan grassroot. dibutuhkan toleransi yg mengakar dg kearifan lokal contoh pager mangkok ala mbh sunan muria. pager mangkok luweh bakoh drpd pager besi,sdm
@kompascom Walah pak.. bukan itu ug di butuhkan. Udh ada mapel yg mengajarkan toleransi..ngpai. Nambah yg nggk perlu.. Buat kebijakan ormas atau oknum yg intoleran di tindak tegas sesuai hukum yg nerlakuk jgn tebang pilih.. klo kek gini mah sama aja boong,reformasi
 Isu Kerukunan itu lebih merujuk pd permasalahan tantangan atau seputar upaya menjaga hubungan harmonis. Fakta yg terjadi adl persekusi yg memenuhi unsur2 tindak kriminal nan anarkis. Denial apa menutupi kebusukan dgn kata2 manis? Pantes toleransi makin kritis. https://t.co/TLeyE98EiB,harmoni
6/ Mari lawan kebencian dengan pendidikan takut dengan dialog dan intoleransi dengan toleransi berani. Indonesia bukan milik satu golongan tapi rumah besar keberagaman.,harmoni
5/ Wali Kota Padang meminta maaf polisi tangkap 9 pelaku. Tapi hukuman jera saja tak cukup. Kita butuh pendidikan toleransi dialog antarumat dan literasi keagamaan.,sdm
Kejahatan dan keserakahan yang dilakukan orang beragama memicu tumbuhnya atheisme dan kelaparan Kemunafikan ini bertentangan dengan cinta kasih toleransi dan keadilan sosial Benar @grok,harmoni
Kehadiran Mas Gibran menunjukkan dengan tegas keberpihakan pemerintah pada toleransi. Sayangnya keberpihakan ini kadang tidak muncul pada kepala-kepala daerah tempat terjadinya tindak intoleransi yang tak jarang justru membenarkan aksi intoleran warga di daerahnya. https://t.co/c9SGzsxvcv,harmoni
Senjata paling mematikan dimuka bumi Bukan Nuklir Bukan Bom H Bukan Pesawat Pembom Siluman Bukan Virus/ senjata Biologi Tetapi Kemunafikan Bilang Damai tetapi Perang Bilang Toleransi tetapi intoleran Bilang anti korupsi tetapi korupsi Janji suci tetapi selingkuh @grok,harmoni
@pandji @jijirnyinyir Orang - orang yang fanatik ini seriusan gak punya nilai toleransi di kepala kah? Gak bisa menilai mana yang udah berlebihan dan mana yang enggak? Orang - orang ini gak berpikir politisi adalah manusia juga jangan berharap pada manusianya tapi belajarlah dari pemikirannya,harmoni
Harusnya wan abud pergi ke perdesaan jateng jatim jogja ngomong tentang toleransi dan daat dukungab kiyai nu (gak hanya cak imin aja) Bukan malah cuma stuck di jakarta dan tidak lepeh kaum 212,harmoni
Setidaknya dia berani nunjukin sikap jelas yang gak populer daripada para elit yang lips servis doang soal toleransi tapi tanpa aksi.,harmoni
@heerapoo aussie better lumayan tapi ya kadang teroris kalo di luar lebih edan si but aussie adalah negara paling toleransi,harmoni
@mubadminton @ardi_tama1 jawa tengah timur sulit tapi sumatera-jawa barat-dki-sulawesi dapat.. I know some very inteligent smart scholar yg kaya nya toleransi pancasila.. Inside they are racist to the bone. Menanti saatnya perang agama merampas smua milik Tionghoa. Ambisi Neg Islam Pribumi itu ADA,harmoni
@StaffOfSix dia pidato pribumi saat suasana panas2nya Pada lupa ya pilgub jakarta yg bikin rasisme dimana2 Katanya menjunjung toleransi malah nyiram bensin pake pidato dia Dia itu opportunis sama aja kayak politisi lain Cuman gara2 wowo busuk bukan berarti dia suci,harmoni
@foxtrotvlrt @kleejengking @peachoverberry @veesara__ @berlelelele lu bilang gw dapat privilege lingkungan toleran? maaf toleransi itu bukan alasan buat menolerir logika yang buruk. dan fakta bahwa kamu punya akses AI bisa riset bisa ngetik panjang di platform digital ya itu juga privilege. Tapi lucunya kamu pakai itu bukan buat mencerahkan&gt,harmoni
@SiahaanPardo Ada tempat ibadah disana ya itu bukti ada toleransi Laek. Apalagi kalo tempat ibadah ente jumlahnya lbh layak dri mayoritas. Karna bikin tempat ibadah itu ada persetujuan warga. Trus ente msh bilang org Padang Intoleran Laek? Sakit lu Laek. https://t.co/vu0e4GrulG,harmoni
keren deh Polri no toleransi buat oknum! Semua kudu sesuai aturan mainnya https://t.co/4MBTRRSQ6S,reformasi
@6I_I9 Kurikulum Berbasis Cinta layak diterapkan karena menekankan nilai toleransi dan harmoni di tengah keragaman Indonesia sesuai Pancasila dan bisa mengurangi konflik agama seperti kasus Padang. Namun tantangannya adalah konsep abstrak sulit diukur potensi resistensi dari,sdm
9/ Bahkan penindasan pun bisa tampil lembut. Kadang dengan dalih moralitas. Kadang lewat senyum dan karpet merah. Dan kadang... lewat kata yang katanya: Toleransi .,harmoni
8/ Jadi kalau kamu merasa paling toleran karena nggak marah waktu ada yang beda coba pikir ulang. Toleransi bukan berarti kamu baik. Bisa jadi kamu cuma terlalu nyaman di posisi mayoritas.,harmoni
7/ Toleransi yang sejati bukan aku rela kamu ada di sini tapi tempat ini juga milikmu sama seperti aku. Sama-sama warganegara sama-sama bayar pajak (kecuali yang ngemplang tapi itu beda cerita).,harmoni
6/ Makanya perlu diingat: 1ï¸âƒ£ Toleransi itu bukan sedekah sosial dari yang dominan ke yang lemah. 2ï¸âƒ£ Ia bukan akhir tapi awal dari perjuangan menuju keadilan struktural. 3ï¸âƒ£ Jangan cuma menerima mulailah mengakui dan memberi ruang se,harmoni
5/ Itulah kenapa toleransi bisa jadi manis di luar pahit di dalam. Apalagi kalau yang mayoritas sibuk bilang kami sudah baik kok sementara yang minoritas sibuk menahan napas sambil bilang makasih ya udah nggak marah hari ini .,harmoni
4/ Dalam masyarakat majemuk toleransi sering tampil sbg simbol damai. Tapi kenyataanya justru berperan sbg: Wacana kekuasaan datang dari posisi dominan &amp,harmoni
3/ Toleransi tuh kayak: Kami terima kamu kok asal nggak minta lebih ya. Boleh beda tapi jangan ribut. Silakan eksis asal nggak terlalu kelihatan. Terdengar familiar? ,harmoni
2/ Filsuf Wendy Brown ngajarin kita buat nggak telan mentah-mentah konsep toleransi. Katanya: toleransi itu bukan sekadar soal menerima perbedaan tapi cara halus relasi kuasa bekerja. Alias siapa yang menoleransi siapa itu penting banget.,harmoni
1/ Di negeri +62 kata toleransi sering dipakai kayak bumbu micin: nyaris semua hal ditaburi ini biar kelihatan enak. Tapi apakah semua yang mengaku toleran benar-benar setara? Atau cuma terlihat baik karena punya kuasa lebih?,harmoni
Toleransi bukan cuma slogan. Ia harus hadir dalam tindakan nyata. Menjaga rumah ibadah apapun agamanya adalah tanggung jawab bersama umat beragama yang cinta damai. https://t.co/qH9mS2yLET,harmoni
Perusakan rumah doa di Kota Padang bukan sekadar tindakan melanggar hukum tapi juga melukai semangat nilai-nilai toleransi yang kita junjung bersama sebagai bangsa. Ini alarm keras bagi kita semua utk kejadian serupa yg terus berulang di Indonesia https://t.co/VM8kP4Yx74,harmoni
@niqmk10 @tempodotco Intoleransi seperti perusakan rumah doa di Padang sering kali berasal dari penafsiran keliru atau hasutan oleh oknum termasuk ustaz yang ekstrem. Agama itu sendiri jika ditelaah mengajarkan toleransi dan perdamaian. Yang salah adalah pelaku dan pemimpin yang memprovokasi ,harmoni
@Buzzer_Maguire5 @papasharx @imfvckyourself @fotodakwah Yang nyinyir dan ngeluh muluu dengan sound horeg emang siapa khi? Ane bisa kok toleransi dengan sound horeg.. Insyaallah,harmoni
@detikfinance MBG makan korban masih aja menyangkal kegagalan komando dan SOP ! Toleransi umat beragama gagal pun gak ada negarawan yang mau ngaku !,harmoni
@SiahaanPardo Ga ada yg membenarkan kekerasan Laek. Toleransi itu harus dari kedua pihak. Org padang udh penuh toleransi kasih ijin 40 gereja disana. Rasionya jauh lbh layak dri masjidÂ² mereka sndri. Jgn dikasih hati minta jantung Laek. Tau diri.,harmoni
@NetralID62 @imamDouma Bagus!! Harus gitu donk! Jangan kayak orang2 di Padang!! Toleransi harus kita junjung tinggi!,harmoni
@teukufathuredwr @andreasharsono Ini Indonesia ini bukan negara Islam di Indonesia ada beberapa agama yg hidup berdampingan dan penuh toleransi. Ini bukan timur tengah yg hampir tiap hari perang ada yg pakai isu agama dan politik. Padang ini terkenal daerah intoleransi terlalu agamamis yg bodoh2 org nya.,harmoni
@silarakhito Ikan besarnya ada di haji tentu sedih. Mosok kemenag cuma ngurus toleransi dan kerukunan? Yo sedih. Ikannya kecil2.,reformasi
sampe kapan pun pemikiranku akan selalu kolot kalau perihal perbotian ini gaada toleransi untuk orang belok gemeter gemeter tai kucing ributin su,harmoni
@NetralID62 @DavidBenGurion_ @imamDouma Yg anonim kan ente bahlul!! Intinya marilah kita menjaga kedamaian terutama dalam toleransi beragama. Kita harus tunjukkan kita orang2 beragama agama apapun pasti mengajarkan yg baik. Wajar kita phobia kepada sesuatu yg suka menyakiti dan melakukan kekerasan ,harmoni
Bukti Toleransi PALSU! Kasus renivasi Masjid Imam Ahmad bin Hanbal Bogor aka @miah_bogor ini menjadi BUKTI bahwa sementara orang bicara paling toleran anti fanatisme golongan ternyata BOHONG semata! Padahal @miah_bogor sudah MENANG di pengadilan! https://t.co/1u4jmJAy8U,harmoni
@jhonsitorus_19 Orang ibadah apa salahnya mereka gk mengganggu ibadah agama mayoritas Yg katanya toleransi makin lama makin memudar,harmoni
Pidato Bupati SBT (Seram Bagian Timur) Fachri Husni Alkatiri saat penyerahan bantuan Pemkab SBT atas pembangunan 1 unit gedung pastori kepada Gereja Protestan Maluku (GPM) pada Sabtu (26/7/2025). Indahnya toleransi sederhana tp tidak semua Kepala Daerah bisa melakukannya. https://t.co/W2E5Rt4MdL,harmoni
Yuk kita bisa hargai perbedaan dalam setiap ajaran agama dengan tidak membanding - bandingkan satu sama lain. Indonesia adalah negara majemuk yg mengakui 6 agama sah. Jaga toleransi dan perbedaan antara kita. Salam toleransi ðŸ‡®ðŸ‡© https://t.co/eUkoJImX2Q,harmoni
Tegakkan keadilan! Martin Tumbelaka menyerukan negara wajib bertindak tegas terhadap perusakan rumah doa. Kebebasan beribadah adalah hak fundamental yang harus dilindungi. #RumahDoa #KebebasanBeragama #Keadilan #TindakTegas #Toleransi https://t.co/pSbJ6WjGnf,reformasi
@ch_chotimah2 @_Rizmaya__ @Kemenag_RI Negeri Konoha yang dipenuhi gerombolan pengacau kaum khilafan HTI dan FPI. Pemerintah yang pengecut tidak punya keberanian terhadap mereka yang. Negara cuma bisa mengumbar semboyan kedamaian toleransi kerukunan beribadah. ANJIRRRR ...........,reformasi
@bobby_risakotta @Kemenag_RI @prabowo @jokowi Tapi keinginan agar INDONESIA MAKMUR di tahun 2045 masih membara seyogianya semangat ini juga dibuktikan semakin kuatnya AROMA PERSATUAN (salah satunya toleransi thd keberagaman beda keyakinan) ???.,harmoni
@jhonsitorus_19 Karena pada kenyataannya toleransi tidak akan terjadi kepada pihak minoritas.. Ketuhanan tidak pernah dianggap ketika dirasa tidak sama..,harmoni
@Bambangmulyonoo Toleransi itu sangat perlu dalam hidup bermasyarakat tapi jangan sampai kebablasan dimanapun kita berada kita harus selalu menghargai adat istiadat orang lain jangan petantang petenteng merasa dilindungi oleh hukum sok jago yang akhirnya membuat amarah dan kekacauan....,harmoni
@psi_id Kemenag jangan diam ini tugas besar kalian juga untuk jaga toleransi antar umat beragama,reformasi
@_memoryusang @AnakLolina2 Dulu toleransi beragama sangat bagus. Entah kenapa mulai th 2000 an jd memburuk. Untungnya ngga semua daerah buruk. Di kampungku tetangga doa di rumahmya dg tamuÂ² seimannya ga masalah di lingkungan skrg jg sama. Tetangga nyanyi lagu pujian dg saudara seimannya jg ga mslh.,harmoni
Loh ada org Chindo disini udh bilang mau vote anies tapi giliran nanya komitmen anies ke toleransi beragama aja kalian serang seakan suruh anies murtad. Minoritas masih concern ama 2017 dibilang gamau move on ga mau terima kekalahan sakit hati dsb,harmoni
Opini tolol Kristen jelas melarang lgbt dan pernah melarang lgbt pada zaman nya. jangan mengubah ayat demi membela penyimpangan seksual yang bejat itu. udah jelas lgbt itu dilarang keras pada saat itu tidak ada toleransi untuk penyimpangan seksual lgbt yang udah jelas dilarang,harmoni
@tempodotco Semua ini sebenernya berawal dari akun2 islamphobia yg selalu menggiring opini buruk kepada umat islam. Dan sayangnya pemerintah gagal menertibkan akun2 berkedok minoritas dan toleransi. Dan inilah hasilnya.,reformasi
@kompascom Penjarakan yg intoleransi. Toleransi itu membiarkan yg beragama lain beribadah. Dangkal = radikal. Baca quran disana terlarang merusak rumah ibadah agama apapun. Itu tempat mengagungkan nama Tuhan. Biarkan.. Urus diri sendiri saja.,harmoni
gmn caranya edukasi ke orang banyak kl bentuk toleransi terhadap kaum muslim adalah mengijinkan mereka memberi salam tanpa harus mengikuti salam mereka. karena hadits menjelaskan kalo itu dilarang &amp,harmoni
Kalo gaji on time tp lingkungan toxic agaknya w masih bisa ya toleransi. Lah ini dah kemarinan gaji dipotong skrg dipending dan lead toxic??? Idialah najis tralala kalo w masih harus sabar,pekerjaan
@imasrirahmani @grok @TomatTomat44 @lawankadru25786 @Valhallaah @MillMx429564 @_majusi_ @DavidBenGurion_ @RyKe355493 @Alie_Fahnoor @apostolosyohans @aesculapiusw @imamDouma @Apokrifa23 @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Kappa_2023 @virtual24130 @Richbranf @Bapa_Gembala @Kirti0Mukha @Huntmon1 @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @KidsPower16899 @oculpwlus @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz @Mundiwangi4 @PaijoKhentirrr @AlanN35104 @SifatAlami @ElvinSiregar_01 perdebatan seperti ini ? @imasrirahmani Lakum Dinukum Waliyadin ayat terakhir surah Al Kafirun itu TERKAIT atas ajakan orang Kafir kepada umat Islam untuk secara bergantian menjalankan ritual/ajaran sebagai wujud toleransi versi mereka. Jadi tak terkait perdebatan.,harmoni
Pemerintah yang makin kontol koruptor makin merajalela dan toleransi yang makin memudar. Ah sudahlah,harmoni
@prabowo @anwaribrahim Prabowo perlu belajar soal Toleransi kepada Malaysia sebuah negara Mayoritas Muslim suku Melayu tetapi kerukunan masyarakatnya sangat tinggi. NKRI ini telah hancur toleransi antar umat beragama. Dalam 1 bulan ini terjadi 2 kali penyerangan ibadah minoritas Anda tak bergeming..,harmoni
@mr_banan12 Ternak israel mengusung isu terorisme radikalisme toleransi. Pendukung palestina memperjuangkan kemerdekaan palestina sesuai amanat pembukaan UUD 45.,harmoni
@imasrirahmani @TomatTomat44 @lawankadru25786 @__anomali__ @Valhallaah @MillMx429564 @_majusi_ @DavidBenGurion_ @RyKe355493 @Alie_Fahnoor @apostolosyohans @aesculapiusw @imamDouma @Apokrifa23 @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Kappa_2023 @virtual24130 @Richbranf @Bapa_Gembala @Kirti0Mukha @Huntmon1 @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @KidsPower16899 @oculpwlus @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz @Mundiwangi4 @PaijoKhentirrr @AlanN35104 @SifatAlami @ElvinSiregar_01 Benar QS 109:6 ajarkan toleransi: Bagimu agamamu bagiku agamaku. Debat iman memang sering sia-sia seperti memotong air tapi diskusi bisa bangun pemahaman saling hormat. Terima kasih telah berbagi perspektif!,harmoni
@imasrirahmani @lawankadru25786 @aesculapiusw @c0leaid @Apokrifa23 @imamDouma @RyKe355493 @Alie_Fahnoor @abdulah_ibnkalb @Tuh_cab @stafsusthe2 @Valhallaah @DavidBenGurion_ @Kappa_2023 @MillMx429564 @virtual24130 @apostolosyohans @Richbranf @Bapa_Gembala @_majusi_ @Kirti0Mukha @Huntmon1 @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @KidsPower16899 @oculpwlus @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz @Mundiwangi4 @PaijoKhentirrr @AlanN35104 @SifatAlami @ElvinSiregar_01 Betul kebangkitan Yesus adalah klaim iman Kristen tanpa konsensus sejarah eksternal kuat beda dengan penyaliban. Baik Islam maupun Kristen punya aspek internal seperti itu. Debat ini penting untuk pahami perbedaan bangun toleransi dan dorong dialog antaragama. Mau sumber,harmoni
@LurahYudea Bicara toleransi sbg lambang persatuan tp jika tak di ikuti dgn musyawarah baik lingkungan dan pejabat desa atau pejabat yg berwenang,harmoni
@permadiaktivis4 @FerryNLangelo Revisi atau hapus SKB 2 menteri. Selama ini masih ada toleransi pasti akan semakin tipis. Langkah lanjutan bisa dilakukan kalau revisi atau hapus sudah dilaksanakan.,harmoni
Terjadi lagi Jika ketidaktahuan yg jadi alasan seenggaknya pahami satu hal bahwa tujuan utama Sang Maha Pengasih mengutus Nabi Muhammad SAW adalah untuk menjadi rahmat bagi seluruh alam semesta #rahmat #toleransi #rumahdoa #padang #sukabumi #tk_updates #takutketinggalan https://t.co/Nw20f8Xmdr,harmoni
Padahal agamanya mengajarkan kebaikan dan toleransi tapi kelakuan umatnya malah menyimpang gini.,harmoni
@KRathalos97 Islamis yg diluar pulau Jawa itu emang masih agak agak sih. Di jabar dulu tuh adem banget masyarakat Sunda toleransi nya tinggi. Semenjak salah satu partai yg megang kuasa beberapa dekade ya langsung berubah sih.,harmoni
@gagal_hijrah Inilah bentuk toleransi yg sesungguhnya. Umat kristen diam disaat umat Muslim sedang menjalankan ajarannya ,harmoni
Kalo ngoni nda terima nda apa mar ni org org yg bbkomen secara langsung ngoni tu nda ada depe toleransi asal ngoni tau. Kypa ngoni so hina depe personal? Ato Apakah itu ngoni pe cara for bersembunyi dr fakta klo ngoni yg intolerant ngoni yang tone deaf deng situasi skrg ?,harmoni
